sales_id,invoice_id,customer_id,product_id,time_id,branch_id,payment_id,quantity,tax_5_percent,sales,cogs,gross_margin_percentage,gross_income,rating,created_at,updated_at
360,578-80-7669,4,360,360,3,2,1,3.75,78.72,74.97,4.76,3.75,5.6,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
361,612-36-5536,3,361,361,1,3,8,32.38,680.06,647.68,4.76,32.38,7.4,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
362,605-72-4132,2,362,362,2,2,8,37.79,793.55,755.76,4.76,37.79,9.1,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
363,471-41-2823,4,363,363,2,1,2,9.98,209.56,199.58,4.76,9.98,8.0,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
364,462-67-9126,4,364,364,1,2,6,21.97,461.29,439.32,4.76,21.97,7.2,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
365,272-27-9238,2,365,365,2,2,4,8.25,173.21,164.96,4.76,8.25,7.1,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
366,834-25-9262,2,366,366,2,2,4,16.34,343.06,326.72,4.76,16.34,9.1,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
367,122-61-9553,2,367,367,2,2,9,23.09,484.97,461.88,4.76,23.09,5.6,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
368,468-88-0009,3,368,368,1,2,4,13.19,276.95,263.76,4.76,13.19,6.0,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
369,613-59-9758,2,369,369,2,2,10,7.18,150.78,143.6,4.76,7.18,5.4,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
370,254-31-0042,3,370,370,1,3,9,9.68,203.18,193.5,4.76,9.68,7.8,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
371,201-86-2184,1,371,371,3,2,7,9.19,193.01,183.82,4.76,9.19,9.9,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
372,261-12-8671,2,372,372,3,3,2,6.1,128.02,121.92,4.76,6.1,4.9,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
373,730-70-9830,2,373,373,2,1,6,21.03,441.69,420.66,4.76,21.03,5.2,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
374,382-25-8917,4,374,374,2,2,6,12.62,265.1,252.48,4.76,12.62,8.9,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
375,422-29-8786,2,375,375,1,3,5,16.77,352.22,335.45,4.76,16.77,9.1,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
376,667-23-5919,1,376,376,1,1,5,24.18,507.68,483.5,4.76,24.18,7.0,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
377,843-01-4703,1,377,377,3,3,9,15.92,334.34,318.42,4.76,15.92,9.6,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
378,743-88-1662,4,378,378,2,1,7,33.42,701.85,668.43,4.76,33.42,8.7,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
379,595-86-2894,3,379,379,2,1,4,19.4,407.32,387.92,4.76,19.4,9.4,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
380,182-69-8360,2,380,380,3,3,4,4.73,99.33,94.6,4.76,4.73,4.0,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
381,289-15-7034,3,381,381,1,3,4,16.47,345.79,329.32,4.76,16.47,7.5,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
382,462-78-5240,2,382,382,2,2,2,2.66,55.88,53.22,4.76,2.66,4.2,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
383,868-52-7573,2,383,383,3,2,5,24.92,523.37,498.45,4.76,24.92,9.9,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
384,153-58-4872,1,384,384,2,1,4,14.98,314.54,299.56,4.76,14.98,4.2,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
385,662-72-2873,2,385,385,1,1,5,10.24,214.94,204.7,4.76,10.24,9.9,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
386,525-88-7307,3,386,386,3,2,1,3.79,79.61,75.82,4.76,3.79,5.8,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
387,689-16-9784,4,387,387,2,2,6,14.03,294.65,280.62,4.76,14.03,6.0,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
388,725-56-0833,2,388,388,1,3,10,16.16,339.36,323.2,4.76,16.16,10.0,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
389,394-41-0748,1,389,389,2,1,9,24.33,510.96,486.63,4.76,24.33,9.5,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
390,596-42-3999,4,390,390,3,3,7,6.38,133.92,127.54,4.76,6.38,6.6,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
391,541-89-9860,1,391,391,2,2,3,12.07,253.51,241.44,4.76,12.07,8.1,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
392,173-82-9529,2,392,392,3,2,10,18.98,398.48,379.5,4.76,18.98,9.7,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
393,563-36-9814,3,393,393,1,1,1,3.84,80.66,76.82,4.76,3.84,7.2,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
394,308-47-4913,1,394,394,1,3,10,26.13,548.73,522.6,4.76,26.13,6.2,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
395,885-17-6250,2,395,395,1,1,1,3.99,83.73,79.74,4.76,3.99,7.3,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
396,726-27-2396,2,396,396,1,1,5,19.38,406.88,387.5,4.76,19.38,4.3,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
397,316-01-3952,2,397,397,1,1,5,13.57,284.92,271.35,4.76,13.57,4.6,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
398,760-54-1821,4,398,398,3,2,9,6.12,128.43,122.31,4.76,6.12,5.8,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
399,793-10-3222,1,399,399,3,3,6,12.32,258.68,246.36,4.76,12.32,8.3,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
400,346-12-3257,3,400,400,3,2,9,8.66,181.82,173.16,4.76,8.66,8.0,2025-12-23 21:27:20.706094,2025-12-23 21:27:20.706094
401,110-05-6330,2,401,401,2,3,6,11.83,248.41,236.58,4.76,11.83,9.4,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
402,651-61-0874,4,402,402,2,3,4,9.24,194.12,184.88,4.76,9.24,6.2,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
403,236-86-3015,3,403,403,2,1,1,0.7,14.68,13.98,4.76,0.7,9.8,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
404,831-64-0259,2,404,404,3,1,5,9.94,208.69,198.75,4.76,9.94,9.6,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
405,587-03-7455,1,405,405,2,1,7,34.23,718.76,684.53,4.76,34.23,4.9,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
406,882-40-4577,3,406,406,1,3,4,13.45,282.49,269.04,4.76,13.45,8.0,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
407,732-67-5346,4,407,407,1,3,5,3.45,72.4,68.95,4.76,3.45,7.8,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
408,725-32-9708,1,408,408,3,2,4,13.74,288.58,274.84,4.76,13.74,4.1,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
409,256-08-8343,2,409,409,1,1,4,11.31,237.43,226.12,4.76,11.31,5.5,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
410,372-26-1506,2,410,410,2,1,5,5.96,125.06,119.1,4.76,5.96,5.4,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
411,244-08-0162,2,411,411,3,2,10,17.11,359.21,342.1,4.76,17.11,5.1,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
412,569-71-4390,4,412,412,3,1,2,2.19,45.93,43.74,4.76,2.19,6.9,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
413,132-23-6451,3,413,413,1,2,5,5.24,110.09,104.85,4.76,5.24,7.8,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
414,696-90-2548,4,414,414,1,1,3,3.88,81.4,77.52,4.76,3.88,6.6,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
415,472-15-9636,4,415,415,1,1,8,20.37,427.81,407.44,4.76,20.37,9.2,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
416,268-03-6164,4,416,416,3,1,1,4.81,100.92,96.11,4.76,4.81,7.8,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
417,750-57-9686,2,417,417,2,3,4,9.08,190.6,181.52,4.76,9.08,8.7,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
418,186-09-3669,1,418,418,2,1,1,4.08,85.59,81.51,4.76,4.08,9.2,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
419,848-07-1692,2,419,419,3,1,2,5.72,120.16,114.44,4.76,5.72,8.3,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
420,745-71-3520,1,420,420,1,2,7,8.83,185.37,176.54,4.76,8.83,8.2,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
421,266-76-6436,1,421,421,2,1,3,5.79,121.59,115.8,4.76,5.79,7.5,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
422,740-22-2500,2,422,422,2,2,3,12.61,264.76,252.15,4.76,12.61,9.8,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
423,271-88-8734,1,423,423,2,3,10,48.61,1020.71,972.1,4.76,48.61,8.7,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
424,301-81-8610,3,424,424,3,3,8,10.17,213.53,203.36,4.76,10.17,6.7,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
425,489-64-4354,4,425,425,2,2,1,0.81,17.09,16.28,4.76,0.81,5.0,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
426,198-84-7132,3,426,426,3,2,9,18.27,383.76,365.49,4.76,18.27,7.0,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
427,269-10-8440,3,427,427,1,2,7,18.61,390.8,372.19,4.76,18.61,8.9,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
428,650-98-6268,1,428,428,3,3,3,3.13,65.74,62.61,4.76,3.13,8.0,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
429,741-73-3559,4,429,429,3,2,5,16.82,353.17,336.35,4.76,16.82,6.9,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
430,325-77-6186,1,430,430,1,1,10,45.33,951.83,906.5,4.76,45.33,7.3,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
431,286-75-7818,4,431,431,3,3,2,6.91,145.07,138.16,4.76,6.91,6.9,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
432,574-57-9721,4,432,432,2,1,2,4.33,90.87,86.54,4.76,4.33,5.7,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
433,459-50-7686,2,433,433,1,1,6,7.04,147.8,140.76,4.76,7.04,6.4,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
434,616-87-0016,4,434,434,3,3,7,33.44,702.22,668.78,4.76,33.44,9.6,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
435,837-55-7229,2,435,435,3,3,1,2.37,49.81,47.44,4.76,2.37,6.8,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
436,751-69-0068,4,436,436,2,1,9,44.66,937.82,893.16,4.76,44.66,9.0,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
437,257-73-1380,3,437,437,2,1,4,16.59,348.31,331.72,4.76,16.59,9.6,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
438,345-08-4992,4,438,438,1,3,6,10.2,214.14,203.94,4.76,10.2,7.7,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
439,549-96-4200,3,439,439,2,1,4,3.41,71.57,68.16,4.76,3.41,7.0,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
440,810-60-6344,2,440,440,2,3,8,16.34,343.22,326.88,4.76,16.34,6.5,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
441,450-28-2866,3,441,441,2,2,5,4.36,91.56,87.2,4.76,4.36,8.1,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
442,394-30-3170,1,442,442,3,3,8,35.37,742.81,707.44,4.76,35.37,4.3,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
443,138-17-5109,1,443,443,1,3,9,40.14,843.03,802.89,4.76,40.14,6.5,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
444,192-98-7397,4,444,444,2,1,1,0.64,13.42,12.78,4.76,0.64,9.5,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
445,301-11-9629,2,445,445,1,2,7,6.69,140.39,133.7,4.76,6.69,9.7,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
446,390-80-5128,1,446,446,3,3,1,0.96,20.11,19.15,4.76,0.96,9.5,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
447,235-46-8343,3,447,447,2,3,10,13.83,290.43,276.6,4.76,13.83,8.9,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
448,453-12-7053,4,448,448,2,3,3,6.86,144.08,137.22,4.76,6.86,6.5,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
449,296-11-7041,1,449,449,3,3,1,1.35,28.42,27.07,4.76,1.35,5.3,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
450,449-27-2918,1,450,450,3,3,1,1.96,41.08,39.12,4.76,1.96,9.6,2025-12-23 21:27:20.727794,2025-12-23 21:27:20.727794
451,891-01-7034,2,451,451,3,2,6,22.41,470.67,448.26,4.76,22.41,6.7,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
452,744-09-5786,4,452,452,3,2,6,6.6,138.66,132.06,4.76,6.6,7.6,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
453,727-17-0390,2,453,453,1,1,5,15.9,333.95,318.05,4.76,15.9,4.8,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
454,568-88-3448,4,454,454,1,1,1,1.25,26.25,25.0,4.76,1.25,5.5,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
455,187-83-5490,3,455,455,1,2,4,4.15,87.23,83.08,4.76,4.15,4.7,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
456,767-54-1907,1,456,456,3,2,5,7.39,155.19,147.8,4.76,7.39,6.9,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
457,710-46-4433,1,457,457,3,3,9,34.83,731.43,696.6,4.76,34.83,4.5,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
458,533-33-5337,4,458,458,3,2,10,39.7,833.6,793.9,4.76,39.7,6.2,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
459,325-90-8763,1,459,459,2,2,10,23.29,488.99,465.7,4.76,23.29,7.6,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
460,729-46-7422,4,460,460,2,3,1,1.79,37.68,35.89,4.76,1.79,7.9,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
461,639-76-1242,4,461,461,2,2,5,10.13,212.73,202.6,4.76,10.13,4.5,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
462,234-03-4040,1,462,462,3,3,10,36.53,767.03,730.5,4.76,36.53,8.7,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
463,326-71-2155,2,463,463,2,2,4,14.79,310.59,295.8,4.76,14.79,6.1,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
464,320-32-8842,1,464,464,2,2,1,1.13,23.75,22.62,4.76,1.13,6.4,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
465,470-32-9057,3,465,465,1,3,5,12.84,269.54,256.7,4.76,12.84,9.1,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
466,878-30-2331,1,466,466,2,3,10,27.28,572.78,545.5,4.76,27.28,7.1,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
467,440-59-5691,1,467,467,2,3,7,13.0,273.05,260.05,4.76,13.0,7.7,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
468,554-53-3790,4,468,468,3,2,6,11.11,233.23,222.12,4.76,11.11,4.5,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
469,746-19-0921,4,469,469,2,1,1,1.08,22.66,21.58,4.76,1.08,7.2,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
470,233-34-0817,1,470,470,2,2,1,4.94,103.78,98.84,4.76,4.94,8.4,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
471,767-05-1286,1,471,471,2,1,6,25.13,527.75,502.62,4.76,25.13,5.4,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
472,340-21-9136,1,472,472,1,2,4,8.01,168.21,160.2,4.76,8.01,9.7,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
473,405-31-3305,3,473,473,1,3,10,21.57,452.87,431.3,4.76,21.57,5.5,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
474,731-59-7531,3,474,474,3,2,8,29.03,609.59,580.56,4.76,29.03,4.6,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
475,676-39-6028,1,475,475,1,2,5,16.11,338.31,322.2,4.76,16.11,6.6,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
476,502-05-1910,4,476,476,1,3,3,9.78,205.32,195.54,4.76,9.78,6.3,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
477,485-30-8700,2,477,477,1,3,5,8.32,174.62,166.3,4.76,8.32,4.2,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
478,598-47-9715,4,478,478,2,1,4,16.81,353.09,336.28,4.76,16.81,4.4,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
479,701-69-8742,4,479,479,3,1,10,17.19,360.89,343.7,4.76,17.19,6.7,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
480,575-67-1508,4,480,480,1,1,1,1.93,40.53,38.6,4.76,1.93,6.7,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
481,541-08-3113,4,481,481,2,2,8,26.39,554.15,527.76,4.76,26.39,8.4,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
482,246-11-3901,2,482,482,2,2,10,16.4,344.4,328.0,4.76,16.4,6.2,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
483,674-15-9296,4,483,483,1,1,5,9.29,194.99,185.7,4.76,9.29,5.0,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
484,305-18-3552,3,484,484,3,2,10,30.19,633.99,603.8,4.76,30.19,6.0,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
485,493-65-6248,1,485,485,2,3,10,18.49,388.29,369.8,4.76,18.49,7.0,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
486,438-01-4015,1,486,486,3,1,4,9.9,207.86,197.96,4.76,9.9,6.6,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
487,709-58-4068,2,487,487,3,2,10,20.55,431.45,410.9,4.76,20.55,7.3,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
488,795-49-7276,4,488,488,1,1,4,7.43,156.03,148.6,4.76,7.43,8.3,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
489,556-72-8512,4,489,489,2,2,1,1.15,24.11,22.96,4.76,1.15,4.3,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
490,627-95-3243,1,490,490,3,1,9,34.96,734.08,699.12,4.76,34.96,9.8,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
491,686-41-0932,2,491,491,3,1,2,3.47,72.87,69.4,4.76,3.47,8.2,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
492,510-09-5628,1,492,492,1,3,10,9.83,206.43,196.6,4.76,9.83,7.2,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
493,608-04-3797,1,493,493,3,1,8,10.13,212.69,202.56,4.76,10.13,8.7,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
494,148-82-2527,1,494,494,2,3,10,6.06,127.26,121.2,4.76,6.06,8.4,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
495,437-53-3084,4,495,495,3,1,2,9.99,209.77,199.78,4.76,9.99,7.1,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
496,632-32-4574,4,496,496,3,2,8,30.37,637.73,607.36,4.76,30.37,5.5,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
497,556-97-7101,2,497,497,2,2,2,6.32,132.76,126.44,4.76,6.32,8.5,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
498,862-59-8517,2,498,498,2,2,6,27.07,568.51,541.44,4.76,27.07,6.2,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
499,401-18-8016,1,499,499,3,2,1,4.91,103.04,98.13,4.76,4.91,8.9,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
500,420-18-8989,1,500,500,1,2,8,20.61,432.77,412.16,4.76,20.61,9.6,2025-12-23 21:27:20.749612,2025-12-23 21:27:20.749612
501,277-63-2961,3,501,501,3,3,1,3.7,77.67,73.97,4.76,3.7,5.4,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
502,573-98-8548,1,502,502,2,1,1,1.6,33.5,31.9,4.76,1.6,9.1,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
503,620-02-2046,4,503,503,2,1,2,6.94,145.74,138.8,4.76,6.94,9.0,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
504,282-35-2475,2,504,504,3,2,2,9.33,195.95,186.62,4.76,9.33,6.3,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
505,511-54-3087,4,505,505,3,3,1,4.42,92.87,88.45,4.76,4.42,9.5,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
506,726-29-6793,3,506,506,1,1,8,9.67,203.11,193.44,4.76,9.67,9.8,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
507,387-49-4215,1,507,507,3,2,3,7.28,152.78,145.5,4.76,7.28,6.7,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
508,862-17-9201,2,508,508,3,3,6,25.22,529.52,504.3,4.76,25.22,7.7,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
509,291-21-5991,3,509,509,3,2,5,15.32,321.77,306.45,4.76,15.32,7.0,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
510,602-80-9671,1,510,510,2,3,6,4.79,100.49,95.7,4.76,4.79,5.1,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
511,347-72-6115,1,511,511,3,3,7,31.76,666.94,635.18,4.76,31.76,6.2,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
512,209-61-0206,2,512,512,1,1,5,10.73,225.28,214.55,4.76,10.73,6.1,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
513,595-27-4851,2,513,513,1,1,7,19.0,398.96,379.96,4.76,19.0,9.3,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
514,189-52-0236,4,514,514,1,2,7,34.84,731.69,696.85,4.76,34.84,7.6,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
515,503-07-0930,3,515,515,2,3,7,20.44,429.17,408.73,4.76,20.44,8.2,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
516,413-20-6708,1,516,516,2,1,1,2.57,54.04,51.47,4.76,2.57,8.5,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
517,425-85-2085,3,517,517,3,1,5,13.72,288.02,274.3,4.76,13.72,9.8,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
518,521-18-7827,3,518,518,2,3,5,9.85,206.8,196.95,4.76,9.85,8.7,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
519,220-28-1851,4,519,519,1,1,2,3.47,72.93,69.46,4.76,3.47,9.7,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
520,600-38-9738,3,520,520,2,3,5,17.98,377.58,359.6,4.76,17.98,4.3,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
521,734-91-1155,2,521,521,3,3,3,6.86,143.99,137.13,4.76,6.86,7.7,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
522,451-28-5717,1,522,522,2,2,6,24.95,523.97,499.02,4.76,24.95,7.3,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
523,609-81-8548,1,523,523,1,3,6,11.23,235.87,224.64,4.76,11.23,5.9,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
524,133-14-7229,4,524,524,2,2,2,6.29,132.03,125.74,4.76,6.29,5.0,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
525,534-01-4457,4,525,525,1,3,6,24.51,514.77,490.26,4.76,24.51,8.0,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
526,719-89-8991,1,526,526,1,1,5,22.85,479.9,457.05,4.76,22.85,7.1,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
527,286-62-6248,4,527,527,3,3,4,7.84,164.68,156.84,4.76,7.84,9.0,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
528,339-38-9982,3,528,528,3,1,2,5.99,125.71,119.72,4.76,5.99,6.7,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
529,827-44-5872,1,529,58,3,3,10,27.18,570.78,543.6,4.76,27.18,6.1,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
530,827-77-7633,4,530,529,1,2,9,44.14,926.95,882.81,4.76,44.14,9.3,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
531,287-83-1405,4,531,530,1,1,6,7.63,160.21,152.58,4.76,7.63,7.0,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
532,435-13-4908,3,532,531,1,3,8,34.67,728.11,693.44,4.76,34.67,7.2,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
533,857-67-9057,4,533,532,3,1,10,11.48,240.98,229.5,4.76,11.48,8.2,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
534,236-27-1144,2,534,533,2,1,9,7.34,154.13,146.79,4.76,7.34,8.4,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
535,892-05-6689,2,535,534,1,1,5,7.08,148.68,141.6,4.76,7.08,6.2,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
536,583-41-4548,4,536,535,2,1,7,5.83,122.52,116.69,4.76,5.83,7.4,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
537,339-12-4827,1,537,536,3,3,1,3.7,77.66,73.96,4.76,3.7,5.0,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
538,643-38-7867,4,538,537,1,1,1,4.9,102.84,97.94,4.76,4.9,6.9,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
539,308-81-0538,2,539,538,1,3,4,14.61,306.81,292.2,4.76,14.61,4.9,2025-12-23 21:27:20.772524,2025-12-23 21:27:20.772524
